,0,1,2,3
29398,COL f_name VAL Maike COL l_name VAL Acil''diev COL gender VAL M COL area_code VAL 775 COL phone VAL 724-5185 COL city VAL LAS VEGAS COL state VAL NV COL zip VAL 89108 COL marital_status VAL M COL has_child VAL N COL salary VAL 90000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 0-* ,1,single_exemp
14921,COL f_name VAL 'Ila COL l_name VAL Salvesen COL gender VAL M COL area_code VAL 831 COL phone VAL 202-1196 COL city VAL RESEDA COL state VAL NJ COL zip VAL 91337 COL marital_status VAL M COL has_child VAL Y COL salary VAL 30000 COL rate VAL 6.590543 COL single_exemp VAL 0 COL married_exemp VAL 174 COL child_exemp VAL 272 ,COL f_name VAL 'Ila ,0,f_name
12184,COL f_name VAL Tom''ohito COL l_name VAL Pinker COL gender VAL M COL area_code VAL 334 COL phone VAL 468-6701 COL city VAL PANOLA COL state VAL AL COL zip VAL 1907 COL marital_status VAL M COL has_child VAL N COL salary VAL 90000 COL rate VAL 5.0 COL single_exemp VAL 0 COL married_exemp VAL 3000 COL child_exemp VAL 0 ,COL f_name VAL Tom''ohito ,1,f_name
8565,COL f_name VAL Qingyuam COL l_name VAL O''Halloran COL gender VAL M COL area_code VAL 251 COL phone VAL 646-7244 COL city VAL HIGHLAND HOME COL state VAL AL COL zip VAL 36041 COL marital_status VAL S COL has_child VAL N COL salary VAL 100000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 1500 ,0,single_exemp
36627,COL f_name VAL Vlatka COL l_name VAL d''Astous COL gender VAL M COL area_code VAL 931 COL phone VAL 453-1884 COL city VAL MURFREESBORO COL state VAL TN COL zip VAL 37133 COL marital_status VAL S COL has_child VAL N COL salary VAL 80000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL MURFREESBORO ,0,city
32917,COL f_name VAL Na''el COL l_name VAL Nador COL gender VAL F COL area_code VAL 202 COL phone VAL 836-2138 COL city VAL WASHINGTON COL state VAL DC COL zip VAL 20265 COL marital_status VAL S COL has_child VAL Y COL salary VAL 85000 COL rate VAL 9.0 COL single_exemp VAL 1370 COL married_exemp VAL 0 COL child_exemp VAL 1370 ,COL child_exemp VAL 1370 ,0,child_exemp
6008,COL f_name VAL Riccardo COL l_name VAL O''Riordan COL gender VAL M COL area_code VAL 773 COL phone VAL 545-2538 COL city VAL RENAULT COL state VAL IL COL zip VAL 62279 COL marital_status VAL M COL has_child VAL N COL salary VAL 80000 COL rate VAL 3.0 COL single_exemp VAL 0-* COL married_exemp VAL 4000 COL child_exemp VAL 0 ,COL single_exemp VAL 0-* ,1,single_exemp
19590,COL f_name VAL Tevfik COL l_name VAL D''Agostino COL gender VAL M COL area_code VAL 573 COL phone VAL 711-6048 COL city VAL BOGARD COL state VAL MO COL zip VAL 64622 COL marital_status VAL M COL has_child VAL N COL salary VAL 30000 COL rate VAL 6.0 COL single_exemp VAL 0 COL married_exemp VAL 4200 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
7378,COL f_name VAL Xinghao COL l_name VAL O''Cinneide COL gender VAL M COL area_code VAL 201 COL phone VAL 860-5222 COL city VAL FRANKLINVILLE COL state VAL NJ COL zip VAL 8322 COL marital_status VAL S COL has_child VAL N COL salary VAL 90000 COL rate VAL 2.5039582 COL single_exemp VAL 1000 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
21685,COL f_name VAL Yaw COL l_name VAL O''Young COL gender VAL F COL area_code VAL 901 COL phone VAL 482-3366 COL city VAL GERMANTOWN COL state VAL TN COL zip VAL 38183 COL marital_status VAL M COL has_child VAL Y COL salary VAL 20000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 0 ,0,single_exemp
38938,COL f_name VAL Serenella COL l_name VAL Maamar COL gender VAL F COL area_code VAL 404 COL phone VAL 506-6146 COL city VAL APPLING-* COL state VAL GA-* COL zip VAL 30802 COL marital_status VAL S COL has_child VAL N COL salary VAL 10000 COL rate VAL 6.0 COL single_exemp VAL 2700 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL GA-* ,1,state
352,COL f_name VAL Ken''ichi COL l_name VAL Plus COL gender VAL M COL area_code VAL 808 COL phone VAL 417-9089 COL city VAL HONOLULU COL state VAL HI-* COL zip VAL 96847 COL marital_status VAL M COL has_child VAL N COL salary VAL 10000 COL rate VAL 2.8421054 COL single_exemp VAL 0 COL married_exemp VAL 2080 COL child_exemp VAL 0 ,COL state VAL HI-* ,1,state
25862,COL f_name VAL Edin COL l_name VAL Falmagne COL gender VAL M COL area_code VAL 234 COL phone VAL 163-6653 COL city VAL MALVERN COL state VAL OH COL zip VAL 1907 COL marital_status VAL S COL has_child VAL Y COL salary VAL 100000 COL rate VAL 3.8655128 COL single_exemp VAL 1300 COL married_exemp VAL 0 COL child_exemp VAL 1300-* ,COL child_exemp VAL 1300-* ,1,child_exemp
23795,COL f_name VAL M''Lissa COL l_name VAL Fiutem COL gender VAL M COL area_code VAL 781 COL phone VAL 935-1210 COL city VAL BOSTON COL state VAL MA COL zip VAL 2217 COL marital_status VAL S COL has_child VAL N COL salary VAL 50000 COL rate VAL 5.3 COL single_exemp VAL 3575 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL BOSTON ,0,city
22948,COL f_name VAL Bertram COL l_name VAL Marrevee COL gender VAL M COL area_code VAL 334 COL phone VAL 935-6020 COL city VAL DECATUR COL state VAL AL COL zip VAL 35603 COL marital_status VAL M COL has_child VAL N COL salary VAL 40000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
11806,COL f_name VAL Shibin COL l_name VAL Raufmann COL gender VAL F COL area_code VAL 256 COL phone VAL 938-3039 COL city VAL SYLACAUGA-* COL state VAL AL COL zip VAL 1907 COL marital_status VAL M COL has_child VAL N COL salary VAL 60000 COL rate VAL 5.0 COL single_exemp VAL 0 COL married_exemp VAL 3000 COL child_exemp VAL 300 ,COL city VAL SYLACAUGA-* ,1,city
34948,COL f_name VAL Analia COL l_name VAL Grib''ble COL gender VAL F COL area_code VAL 907 COL phone VAL 710-3377 COL city VAL ANCHORAGE COL state VAL AK-* COL zip VAL 99510 COL marital_status VAL M COL has_child VAL N COL salary VAL 80000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL Grib''ble ,1,l_name
34111,COL f_name VAL Shin''ya COL l_name VAL Farrow COL gender VAL F COL area_code VAL 270 COL phone VAL 685-3616 COL city VAL BIG LAUREL COL state VAL KY COL zip VAL 40808 COL marital_status VAL S COL has_child VAL Y COL salary VAL 35000 COL rate VAL 3.7777777 COL single_exemp VAL 20 COL married_exemp VAL 0 COL child_exemp VAL 20 ,COL state VAL KY ,0,state
137,COL f_name VAL M''hamed COL l_name VAL Pedrotti COL gender VAL M COL area_code VAL 785 COL phone VAL 333-8734 COL city VAL BENTON COL state VAL KS COL zip VAL 67017 COL marital_status VAL S COL has_child VAL Y COL salary VAL 70000 COL rate VAL 6.45 COL single_exemp VAL 2250 COL married_exemp VAL 0 COL child_exemp VAL 2250 ,COL single_exemp VAL 2250 ,0,single_exemp
2991,COL f_name VAL Eevi COL l_name VAL d''Astous COL gender VAL F COL area_code VAL 620 COL phone VAL 551-4284 COL city VAL GREENSBURG COL state VAL KS COL zip VAL 67054 COL marital_status VAL S COL has_child VAL N COL salary VAL 70000 COL rate VAL 6.45 COL single_exemp VAL 2250 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL KS ,0,state
17327,COL f_name VAL Sh'elly COL l_name VAL Bouaricha COL gender VAL F COL area_code VAL 515 COL phone VAL 880-4401 COL city VAL CONROY COL state VAL AR COL zip VAL 52220 COL marital_status VAL S COL has_child VAL N COL salary VAL 25000 COL rate VAL 4.0235424 COL single_exemp VAL 40 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL Sh'elly ,0,f_name
15828,COL f_name VAL Mordechai COL l_name VAL Pesonen COL gender VAL F COL area_code VAL 202 COL phone VAL 416-9963 COL city VAL WASHINGTON COL state VAL AR COL zip VAL 20219 COL marital_status VAL S COL has_child VAL N COL salary VAL 55000 COL rate VAL 9.0 COL single_exemp VAL 1370-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 1370-* ,1,single_exemp
37350,COL f_name VAL Kil COL l_name VAL Wickline COL gender VAL F COL area_code VAL 907 COL phone VAL 164-4143 COL city VAL DEERING COL state VAL AK-* COL zip VAL 99736 COL marital_status VAL M COL has_child VAL Y COL salary VAL 25000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL AK-* ,1,state
12723,COL f_name VAL Sib'a COL l_name VAL D''Amiano COL gender VAL F COL area_code VAL 580 COL phone VAL 188-7033 COL city VAL AGRA COL state VAL OK COL zip VAL 74824 COL marital_status VAL S COL has_child VAL N COL salary VAL 40000 COL rate VAL 6.25 COL single_exemp VAL 1000 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL Sib'a ,0,f_name
23663,COL f_name VAL 'Hiroyuke COL l_name VAL O''Haver COL gender VAL F COL area_code VAL 434 COL phone VAL 207-9319 COL city VAL LOUISA COL state VAL VA COL zip VAL 23093 COL marital_status VAL M COL has_child VAL Y COL salary VAL 45000 COL rate VAL 5.75 COL single_exemp VAL 0 COL married_exemp VAL 1800 COL child_exemp VAL 900 ,COL f_name VAL 'Hiroyuke ,0,f_name
11852,COL f_name VAL Shri COL l_name VAL Naga''saki COL gender VAL F COL area_code VAL 435 COL phone VAL 323-6737 COL city VAL SALT LAKE CITY COL state VAL UT COL zip VAL 1907 COL marital_status VAL M COL has_child VAL Y COL salary VAL 80000 COL rate VAL 7.0 COL single_exemp VAL 0 COL married_exemp VAL 4950 COL child_exemp VAL 2475 ,COL l_name VAL Naga''saki ,1,l_name
32781,COL f_name VAL Amabile COL l_name VAL d''Astous COL gender VAL M COL area_code VAL 218 COL phone VAL 134-5316 COL city VAL EVANSVILLE COL state VAL MN COL zip VAL 56326 COL marital_status VAL S COL has_child VAL N COL salary VAL 15000 COL rate VAL 5.35 COL single_exemp VAL 3300 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL EVANSVILLE ,0,city
34698,COL f_name VAL Miriam COL l_name VAL Berd''ichevsky COL gender VAL M COL area_code VAL 907 COL phone VAL 148-2622 COL city VAL ANCHORAGE COL state VAL AK-* COL zip VAL 99521 COL marital_status VAL S COL has_child VAL Y COL salary VAL 30000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL Berd''ichevsky ,1,l_name
12833,COL f_name VAL Jurjen COL l_name VAL D''Hooge COL gender VAL F COL area_code VAL 334 COL phone VAL 487-4131 COL city VAL MOBILE COL state VAL AL COL zip VAL 36690 COL marital_status VAL S COL has_child VAL N COL salary VAL 85000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL single_exemp VAL 1500 ,0,single_exemp
8414,COL f_name VAL Ramamohanrao COL l_name VAL O''Donoghue COL gender VAL F COL area_code VAL 401 COL phone VAL 914-6512 COL city VAL SHANNOCK COL state VAL RI COL zip VAL 2875 COL marital_status VAL S COL has_child VAL Y COL salary VAL 20000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 0-* ,1,single_exemp
2937,COL f_name VAL Harng'dar COL l_name VAL N''Dong COL gender VAL F COL area_code VAL 401 COL phone VAL 720-4205 COL city VAL WEST GREENWICH COL state VAL RI COL zip VAL 2817 COL marital_status VAL S COL has_child VAL N COL salary VAL 5000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL Harng'dar ,0,f_name
35657,COL f_name VAL Assaf COL l_name VAL Kec'k COL gender VAL M COL area_code VAL 907 COL phone VAL 391-2006 COL city VAL ANCHORAGE COL state VAL AK-* COL zip VAL 99523 COL marital_status VAL M COL has_child VAL Y COL salary VAL 5000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL Kec'k ,0,l_name
24139,COL f_name VAL Masaaki COL l_name VAL Lapis COL gender VAL F COL area_code VAL 504 COL phone VAL 297-1370 COL city VAL ARCHIBALD-* COL state VAL LA COL zip VAL 71218 COL marital_status VAL S COL has_child VAL Y COL salary VAL 45000 COL rate VAL 6.0 COL single_exemp VAL 4500 COL married_exemp VAL 0 COL child_exemp VAL 1000 ,COL single_exemp VAL 4500 ,0,single_exemp
21391,COL f_name VAL Souji COL l_name VAL Mineiro COL gender VAL F COL area_code VAL 251 COL phone VAL 574-9862 COL city VAL TUSCALOOSA COL state VAL AL COL zip VAL 35406 COL marital_status VAL M COL has_child VAL Y COL salary VAL 50000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL city VAL TUSCALOOSA ,0,city
38922,COL f_name VAL Alireza COL l_name VAL Brilliant COL gender VAL F COL area_code VAL 907 COL phone VAL 271-7398 COL city VAL CHICKEN COL state VAL AK COL zip VAL 99732 COL marital_status VAL M COL has_child VAL Y COL salary VAL 20000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
38804,COL f_name VAL Gig''liola COL l_name VAL Terrel COL gender VAL M COL area_code VAL 225 COL phone VAL 576-7545 COL city VAL ARCADIA-* COL state VAL LA COL zip VAL 71001 COL marital_status VAL M COL has_child VAL N COL salary VAL 100000 COL rate VAL 6.0 COL single_exemp VAL 0 COL married_exemp VAL 9000 COL child_exemp VAL 0 ,COL f_name VAL Gig''liola ,1,f_name
29901,COL f_name VAL Arne COL l_name VAL Therien COL gender VAL M COL area_code VAL 907 COL phone VAL 260-4976 COL city VAL COFFMAN COVE COL state VAL AK COL zip VAL 99918 COL marital_status VAL M COL has_child VAL N COL salary VAL 100000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL single_exemp VAL 0 ,0,single_exemp
8731,COL f_name VAL Bede COL l_name VAL d''Astous COL gender VAL F COL area_code VAL 763 COL phone VAL 794-2540 COL city VAL MOORHEAD COL state VAL MN COL zip VAL 56560 COL marital_status VAL S COL has_child VAL N COL salary VAL 85000 COL rate VAL 7.85 COL single_exemp VAL 3300 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL MOORHEAD ,0,city
24005,COL f_name VAL Jakov COL l_name VAL D''Agostino COL gender VAL F COL area_code VAL 202 COL phone VAL 236-5006 COL city VAL WASHINGTON COL state VAL DC COL zip VAL 20024 COL marital_status VAL M COL has_child VAL Y COL salary VAL 45000 COL rate VAL 9.0 COL single_exemp VAL 0 COL married_exemp VAL 2740 COL child_exemp VAL 1370 ,COL city VAL WASHINGTON ,0,city
35207,COL f_name VAL Shun''ichi COL l_name VAL S'immen COL gender VAL F COL area_code VAL 843 COL phone VAL 312-5054 COL city VAL HAMER COL state VAL SC COL zip VAL 29547 COL marital_status VAL M COL has_child VAL N COL salary VAL 5000 COL rate VAL 3.563716 COL single_exemp VAL 0 COL married_exemp VAL 6600 COL child_exemp VAL 0 ,COL l_name VAL S'immen ,0,l_name
13337,COL f_name VAL Darryl COL l_name VAL d''Argence COL gender VAL F COL area_code VAL 410 COL phone VAL 540-2771 COL city VAL FULTON COL state VAL MD COL zip VAL 20759 COL marital_status VAL M COL has_child VAL N COL salary VAL 30000 COL rate VAL 4.75 COL single_exemp VAL 0 COL married_exemp VAL 4800 COL child_exemp VAL 0 ,COL city VAL FULTON ,0,city
8775,COL f_name VAL Clelia COL l_name VAL O''Reagan COL gender VAL F COL area_code VAL 304 COL phone VAL 476-1235 COL city VAL BELVA COL state VAL WV COL zip VAL 26656 COL marital_status VAL S COL has_child VAL N COL salary VAL 75000 COL rate VAL 6.5 COL single_exemp VAL 2000 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 2000 ,0,single_exemp
7659,COL f_name VAL Weifeng COL l_name VAL O''Riordan COL gender VAL F COL area_code VAL 651 COL phone VAL 936-2383 COL city VAL TACONITE COL state VAL MN COL zip VAL 55786 COL marital_status VAL M COL has_child VAL N COL salary VAL 25000 COL rate VAL 5.5895944 COL single_exemp VAL 0 COL married_exemp VAL 6600 COL child_exemp VAL 0 ,COL child_exemp VAL 0 ,0,child_exemp
35134,COL f_name VAL M''Lissa COL l_name VAL Canas COL gender VAL M COL area_code VAL 515 COL phone VAL 539-5962 COL city VAL EVANSDALE COL state VAL IA COL zip VAL 50707 COL marital_status VAL M COL has_child VAL Y COL salary VAL 20000 COL rate VAL 3.2516527 COL single_exemp VAL 0 COL married_exemp VAL 80 COL child_exemp VAL 40-* ,COL child_exemp VAL 40-* ,1,child_exemp
29258,COL f_name VAL Shai COL l_name VAL O''Riordan COL gender VAL F COL area_code VAL 240 COL phone VAL 526-9153 COL city VAL WHITE PLAINS COL state VAL MD COL zip VAL 20695 COL marital_status VAL S COL has_child VAL Y COL salary VAL 80000 COL rate VAL 4.75 COL single_exemp VAL 2400-* COL married_exemp VAL 0 COL child_exemp VAL 2400 ,COL single_exemp VAL 2400-* ,1,single_exemp
12162,COL f_name VAL Hrant COL l_name VAL Kato''na COL gender VAL F COL area_code VAL 518 COL phone VAL 106-8186 COL city VAL WAWARSING COL state VAL NY COL zip VAL 1907 COL marital_status VAL S COL has_child VAL N COL salary VAL 25000 COL rate VAL 4.0984755 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL Kato''na ,1,l_name
37920,COL f_name VAL Shimon COL l_name VAL Bischoff COL gender VAL M COL area_code VAL 907 COL phone VAL 257-8217 COL city VAL AKIAK COL state VAL AK-* COL zip VAL 99552 COL marital_status VAL M COL has_child VAL Y COL salary VAL 30000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL AK-* ,1,state
24203,COL f_name VAL Daish'i COL l_name VAL D''Hondt COL gender VAL F COL area_code VAL 308 COL phone VAL 488-2348 COL city VAL TRENTON COL state VAL NE COL zip VAL 69044 COL marital_status VAL S COL has_child VAL Y COL salary VAL 90000 COL rate VAL 6.84 COL single_exemp VAL 103 COL married_exemp VAL 0 COL child_exemp VAL 103 ,COL f_name VAL Daish'i ,0,f_name
33763,COL f_name VAL Farooq COL l_name VAL O''Young COL gender VAL M COL area_code VAL 321 COL phone VAL 852-6935 COL city VAL ORLANDO COL state VAL FL COL zip VAL 32858 COL marital_status VAL M COL has_child VAL N COL salary VAL 55000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL FL ,0,state
25131,COL f_name VAL Sahar COL l_name VAL Boursier COL gender VAL M COL area_code VAL 810 COL phone VAL 445-7815 COL city VAL BANNISTER COL state VAL MI COL zip VAL 1907 COL marital_status VAL S COL has_child VAL Y COL salary VAL 10000 COL rate VAL 3.9 COL single_exemp VAL 3100 COL married_exemp VAL 0 COL child_exemp VAL 3100 ,COL child_exemp VAL 3100 ,0,child_exemp
34138,COL f_name VAL Yijie COL l_name VAL Ugol''nikov COL gender VAL F COL area_code VAL 509 COL phone VAL 157-8679 COL city VAL COUPEVILLE-* COL state VAL WA COL zip VAL 98239 COL marital_status VAL S COL has_child VAL Y COL salary VAL 50000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL COUPEVILLE-* ,1,city
38011,COL f_name VAL Ashoke COL l_name VAL Mallette COL gender VAL M COL area_code VAL 907 COL phone VAL 364-7033 COL city VAL KODIAK COL state VAL AK COL zip VAL 99697 COL marital_status VAL M COL has_child VAL Y COL salary VAL 100000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL AK ,0,state
36816,COL f_name VAL Milena COL l_name VAL Sarace''lli COL gender VAL M COL area_code VAL 907 COL phone VAL 144-5420 COL city VAL AKIAK COL state VAL AK COL zip VAL 99552 COL marital_status VAL M COL has_child VAL N COL salary VAL 10000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL Sarace''lli ,1,l_name
10373,COL f_name VAL Qingyu COL l_name VAL Simon COL gender VAL F COL area_code VAL 802 COL phone VAL 548-7951 COL city VAL COLCHESTER COL state VAL VT COL zip VAL 1907 COL marital_status VAL M COL has_child VAL Y COL salary VAL 25000 COL rate VAL 3.6 COL single_exemp VAL 0 COL married_exemp VAL 6600 COL child_exemp VAL 3300 ,COL child_exemp VAL 3300 ,0,child_exemp
7295,COL f_name VAL Mar COL l_name VAL O''Halloran COL gender VAL M COL area_code VAL 253 COL phone VAL 507-8892 COL city VAL CUSICK COL state VAL WA COL zip VAL 99119 COL marital_status VAL M COL has_child VAL N COL salary VAL 75000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL WA ,0,state
17346,COL f_name VAL Matthey COL l_name VAL Parmakson COL gender VAL M COL area_code VAL 505 COL phone VAL 821-5297 COL city VAL TAIBAN COL state VAL NJ COL zip VAL 88134 COL marital_status VAL M COL has_child VAL Y COL salary VAL 15000 COL rate VAL 4.957143 COL single_exemp VAL 0-* COL married_exemp VAL 6600 COL child_exemp VAL 3300 ,COL single_exemp VAL 0-* ,1,single_exemp
41018,COL f_name VAL Na''el COL l_name VAL Rubin COL gender VAL F COL area_code VAL 208 COL phone VAL 417-9720 COL city VAL STANLEY COL state VAL ID-* COL zip VAL 83278 COL marital_status VAL S COL has_child VAL N COL salary VAL 75000 COL rate VAL 7.8 COL single_exemp VAL 3300 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL ID-* ,1,state
22076,COL f_name VAL Lanfranco COL l_name VAL ''Kirkova COL gender VAL F COL area_code VAL 251 COL phone VAL 493-2369 COL city VAL ALABASTER COL state VAL AL COL zip VAL 35007 COL marital_status VAL M COL has_child VAL Y COL salary VAL 75000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL l_name VAL ''Kirkova ,1,l_name
41217,COL f_name VAL Cezar COL l_name VAL G'iese COL gender VAL M COL area_code VAL 724 COL phone VAL 198-7973 COL city VAL ARCHBALD-* COL state VAL PA COL zip VAL 18403 COL marital_status VAL S COL has_child VAL Y COL salary VAL 85000 COL rate VAL 3.07 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL G'iese ,0,l_name
24178,COL f_name VAL Clit COL l_name VAL O''Riordan COL gender VAL M COL area_code VAL 623 COL phone VAL 208-2329 COL city VAL PHOENIX COL state VAL AZ COL zip VAL 85066 COL marital_status VAL S COL has_child VAL Y COL salary VAL 95000 COL rate VAL 4.1875 COL single_exemp VAL 2100-* COL married_exemp VAL 0 COL child_exemp VAL 2300 ,COL single_exemp VAL 2100-* ,1,single_exemp
15786,COL f_name VAL Reinder COL l_name VAL S''ykas COL gender VAL M COL area_code VAL 562 COL phone VAL 559-8680 COL city VAL IRVINE COL state VAL NJ COL zip VAL 92710 COL marital_status VAL M COL has_child VAL Y COL salary VAL 80000 COL rate VAL 9.3 COL single_exemp VAL 0 COL married_exemp VAL 174 COL child_exemp VAL 272 ,COL l_name VAL S''ykas ,1,l_name
21589,COL f_name VAL Sigal COL l_name VAL Wendholt COL gender VAL M COL area_code VAL 256 COL phone VAL 683-2088 COL city VAL ADGER COL state VAL AL COL zip VAL 35006 COL marital_status VAL M COL has_child VAL Y COL salary VAL 90000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL single_exemp VAL 1500 ,0,single_exemp
14864,COL f_name VAL Taizan COL l_name VAL Bednarek COL gender VAL M COL area_code VAL 843 COL phone VAL 700-6876 COL city VAL JOHNS ISLAND-* COL state VAL NJ COL zip VAL 29455 COL marital_status VAL M COL has_child VAL Y COL salary VAL 15000 COL rate VAL 7.0 COL single_exemp VAL 0 COL married_exemp VAL 6600 COL child_exemp VAL 3300 ,COL city VAL JOHNS ISLAND-* ,1,city
20043,COL f_name VAL Youran COL l_name VAL Klett'e COL gender VAL M COL area_code VAL 251 COL phone VAL 447-5572 COL city VAL ATTALLA COL state VAL AL COL zip VAL 35954 COL marital_status VAL M COL has_child VAL N COL salary VAL 70000 COL rate VAL 5.0 COL single_exemp VAL 0 COL married_exemp VAL 3000 COL child_exemp VAL 300 ,COL l_name VAL Klett'e ,0,l_name
11492,COL f_name VAL Jana COL l_name VAL Man''they COL gender VAL M COL area_code VAL 504 COL phone VAL 372-5383 COL city VAL NEW ORLEANS COL state VAL LA COL zip VAL 1907 COL marital_status VAL M COL has_child VAL N COL salary VAL 35000 COL rate VAL 6.0 COL single_exemp VAL 0 COL married_exemp VAL 9000 COL child_exemp VAL 0 ,COL l_name VAL Man''they ,1,l_name
9928,COL f_name VAL Mahir COL l_name VAL Yuzhan''g COL gender VAL F COL area_code VAL 251 COL phone VAL 426-6554 COL city VAL LOXLEY COL state VAL AL COL zip VAL 36551 COL marital_status VAL M COL has_child VAL N COL salary VAL 80000 COL rate VAL 5.0 COL single_exemp VAL 0 COL married_exemp VAL 3000 COL child_exemp VAL 300 ,COL l_name VAL Yuzhan''g ,1,l_name
28445,COL f_name VAL Sihai COL l_name VAL 'Kreutzer COL gender VAL M COL area_code VAL 979 COL phone VAL 670-8680 COL city VAL AQUILLA-* COL state VAL TX COL zip VAL 76622 COL marital_status VAL S COL has_child VAL Y COL salary VAL 15000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL 'Kreutzer ,0,l_name
14078,COL f_name VAL Tsunenori COL l_name VAL Gregg COL gender VAL F COL area_code VAL 701 COL phone VAL 821-2176 COL city VAL ROGERS COL state VAL AR COL zip VAL 58479 COL marital_status VAL S COL has_child VAL N COL salary VAL 60000 COL rate VAL 2.451245 COL single_exemp VAL 3300 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
37045,COL f_name VAL M''hamed COL l_name VAL Ba'nagl COL gender VAL M COL area_code VAL 303 COL phone VAL 592-7555 COL city VAL AURORA COL state VAL CO COL zip VAL 80041 COL marital_status VAL S COL has_child VAL Y COL salary VAL 70000 COL rate VAL 4.63 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL Ba'nagl ,0,l_name
15111,COL f_name VAL Henrik COL l_name VAL Kesavan COL gender VAL F COL area_code VAL 207 COL phone VAL 718-4772 COL city VAL NEW PORTLAND COL state VAL AR COL zip VAL 4954 COL marital_status VAL S COL has_child VAL N COL salary VAL 40000 COL rate VAL 8.5 COL single_exemp VAL 2850 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL child_exemp VAL 0 ,0,child_exemp
