,0,1,2,3
21796,COL f_name VAL Zia COL l_name VAL Newbery COL gender VAL M COL area_code VAL 256 COL phone VAL 561-9927 COL city VAL MAGNOLIA COL state VAL AL COL zip VAL 36754 COL marital_status VAL M COL has_child VAL N COL salary VAL 85000 COL rate VAL 5.0 COL single_exemp VAL 1500-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 1500-* ,1,single_exemp
24236,COL f_name VAL Minqiang COL l_name VAL Il''in COL gender VAL M COL area_code VAL 712 COL phone VAL 545-8393 COL city VAL WESTPHALIA COL state VAL IA-* COL zip VAL 51578 COL marital_status VAL M COL has_child VAL N COL salary VAL 15000 COL rate VAL 2.479763 COL single_exemp VAL 0 COL married_exemp VAL 80 COL child_exemp VAL 0 ,COL state VAL IA-* ,1,state
4649,COL f_name VAL Satinder COL l_name VAL O''Reagan COL gender VAL F COL area_code VAL 585 COL phone VAL 275-3769 COL city VAL MONTROSE COL state VAL NY COL zip VAL 10548 COL marital_status VAL S COL has_child VAL N COL salary VAL 5000 COL rate VAL 4.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL MONTROSE ,0,city
9915,COL f_name VAL 'Kazuharu COL l_name VAL Staudhammer COL gender VAL F COL area_code VAL 256 COL phone VAL 674-7221 COL city VAL GRAHAM COL state VAL AL COL zip VAL 36263 COL marital_status VAL M COL has_child VAL N COL salary VAL 10000 COL rate VAL 5.0 COL single_exemp VAL 0 COL married_exemp VAL 3000 COL child_exemp VAL 300 ,COL f_name VAL 'Kazuharu ,0,f_name
8954,COL f_name VAL Asher COL l_name VAL O''Haver COL gender VAL M COL area_code VAL 307 COL phone VAL 140-4774 COL city VAL FORT LARAMIE COL state VAL WY COL zip VAL 82212 COL marital_status VAL M COL has_child VAL N COL salary VAL 10000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 0-* ,1,single_exemp
28619,COL f_name VAL Liliane COL l_name VAL D''Auria COL gender VAL F COL area_code VAL 802 COL phone VAL 153-3309 COL city VAL FRANKLIN COL state VAL VT COL zip VAL 5457 COL marital_status VAL M COL has_child VAL Y COL salary VAL 5000 COL rate VAL 3.6 COL single_exemp VAL 0 COL married_exemp VAL 6600 COL child_exemp VAL 3300 ,COL single_exemp VAL 0 ,0,single_exemp
34610,COL f_name VAL Caryl COL l_name VAL Mascle COL gender VAL M COL area_code VAL 907 COL phone VAL 898-2486 COL city VAL ANCHORAGE-* COL state VAL AK-* COL zip VAL 99511 COL marital_status VAL S COL has_child VAL N COL salary VAL 40000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL ANCHORAGE-* ,1,city
19712,COL f_name VAL Rishiyur COL l_name VAL L''Ecuyer COL gender VAL M COL area_code VAL 580 COL phone VAL 263-9100 COL city VAL FORGAN COL state VAL OK-* COL zip VAL 73938 COL marital_status VAL M COL has_child VAL N COL salary VAL 20000 COL rate VAL 6.25 COL single_exemp VAL 0 COL married_exemp VAL 2000 COL child_exemp VAL 0 ,COL state VAL OK-* ,1,state
21562,COL f_name VAL Kazuaki COL l_name VAL Gupte COL gender VAL F COL area_code VAL 256 COL phone VAL 682-9760 COL city VAL RIVER FALLS COL state VAL AL-* COL zip VAL 36476 COL marital_status VAL M COL has_child VAL N COL salary VAL 75000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL AL-* ,1,state
227,COL f_name VAL Shin''ichi COL l_name VAL Karlapalem COL gender VAL M COL area_code VAL 425 COL phone VAL 551-3637 COL city VAL NORTH LAKEWOOD COL state VAL WA COL zip VAL 98259 COL marital_status VAL S COL has_child VAL N COL salary VAL 35000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 0 ,0,single_exemp
23203,COL f_name VAL Ole'g COL l_name VAL Zhil''tzova COL gender VAL M COL area_code VAL 941 COL phone VAL 234-5186 COL city VAL ROCKLEDGE COL state VAL FL COL zip VAL 32955 COL marital_status VAL M COL has_child VAL Y COL salary VAL 60000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL Ole'g ,0,f_name
40496,COL f_name VAL Egil COL l_name VAL Vorc''h COL gender VAL M COL area_code VAL 843 COL phone VAL 628-3360 COL city VAL SENECA-* COL state VAL SC COL zip VAL 29672 COL marital_status VAL S COL has_child VAL N COL salary VAL 40000 COL rate VAL 7.0 COL single_exemp VAL 3300 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL SENECA-* ,1,city
8070,COL f_name VAL Enrica COL l_name VAL O''Hallaron COL gender VAL F COL area_code VAL 808 COL phone VAL 634-3926 COL city VAL LAIE-* COL state VAL HI COL zip VAL 96762 COL marital_status VAL M COL has_child VAL N COL salary VAL 95000 COL rate VAL 8.25 COL single_exemp VAL 0 COL married_exemp VAL 2080 COL child_exemp VAL 0 ,COL city VAL LAIE-* ,1,city
30836,COL f_name VAL Ananlada COL l_name VAL Luce COL gender VAL F COL area_code VAL 308 COL phone VAL 458-6939 COL city VAL ARCHER-* COL state VAL NE COL zip VAL 68816 COL marital_status VAL M COL has_child VAL Y COL salary VAL 25000 COL rate VAL 6.5736103 COL single_exemp VAL 0-* COL married_exemp VAL 206 COL child_exemp VAL 103 ,COL single_exemp VAL 0-* ,1,single_exemp
38518,COL f_name VAL Vincenza COL l_name VAL d''Astous COL gender VAL M COL area_code VAL 207 COL phone VAL 844-5576 COL city VAL EDDINGTON COL state VAL ME-* COL zip VAL 4428 COL marital_status VAL M COL has_child VAL Y COL salary VAL 10000 COL rate VAL 4.5857663 COL single_exemp VAL 0 COL married_exemp VAL 5700 COL child_exemp VAL 2850 ,COL state VAL ME-* ,1,state
27161,COL f_name VAL Satinder COL l_name VAL O''Reagan COL gender VAL F COL area_code VAL 585 COL phone VAL 275-3769 COL city VAL MONTROSE COL state VAL NY COL zip VAL 10548 COL marital_status VAL S COL has_child VAL N COL salary VAL 5000 COL rate VAL 4.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL child_exemp VAL 0 ,0,child_exemp
8514,COL f_name VAL Lata COL l_name VAL O''Dunlaing COL gender VAL M COL area_code VAL 203 COL phone VAL 427-3595 COL city VAL NORTH WESTCHESTER COL state VAL CT COL zip VAL 6474 COL marital_status VAL M COL has_child VAL Y COL salary VAL 40000 COL rate VAL 5.0 COL single_exemp VAL 0-* COL married_exemp VAL 24500 COL child_exemp VAL 0 ,COL single_exemp VAL 0-* ,1,single_exemp
5075,COL f_name VAL Manvinder COL l_name VAL Vorc''h COL gender VAL F COL area_code VAL 314 COL phone VAL 850-4668 COL city VAL BRAGG CITY COL state VAL MO COL zip VAL 63827 COL marital_status VAL M COL has_child VAL Y COL salary VAL 35000 COL rate VAL 6.0 COL single_exemp VAL 0 COL married_exemp VAL 4200 COL child_exemp VAL 1200 ,COL child_exemp VAL 1200 ,0,child_exemp
32646,COL f_name VAL Tahsin COL l_name VAL Rusinkiewicz COL gender VAL M COL area_code VAL 253 COL phone VAL 341-4539 COL city VAL APPLETON-* COL state VAL WA COL zip VAL 98602 COL marital_status VAL M COL has_child VAL Y COL salary VAL 25000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
32311,COL f_name VAL Ivandre COL l_name VAL D''Hont COL gender VAL M COL area_code VAL 319 COL phone VAL 312-6258 COL city VAL PRAIRIE CITY COL state VAL IA COL zip VAL 50228 COL marital_status VAL S COL has_child VAL N COL salary VAL 40000 COL rate VAL 6.339211 COL single_exemp VAL 40 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL PRAIRIE CITY ,0,city
29953,COL f_name VAL Doy'le COL l_name VAL O''Dunlaing COL gender VAL F COL area_code VAL 202 COL phone VAL 131-8070 COL city VAL WASHINGTON COL state VAL DC COL zip VAL 20017 COL marital_status VAL S COL has_child VAL Y COL salary VAL 40000 COL rate VAL 9.0 COL single_exemp VAL 1370 COL married_exemp VAL 0 COL child_exemp VAL 1370 ,COL f_name VAL Doy'le ,0,f_name
7294,COL f_name VAL Mar COL l_name VAL O''Halloran COL gender VAL M COL area_code VAL 253 COL phone VAL 507-8892 COL city VAL CUSICK COL state VAL WA-* COL zip VAL 99119 COL marital_status VAL M COL has_child VAL N COL salary VAL 75000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL WA-* ,1,state
25511,COL f_name VAL Shekhar COL l_name VAL Suorsa COL gender VAL F COL area_code VAL 906 COL phone VAL 637-5244 COL city VAL HONOR COL state VAL MI COL zip VAL 1907 COL marital_status VAL M COL has_child VAL N COL salary VAL 65000 COL rate VAL 3.9 COL single_exemp VAL 0 COL married_exemp VAL 6200 COL child_exemp VAL 0 ,COL state VAL MI ,0,state
24170,COL f_name VAL Malek COL l_name VAL d''Inverno COL gender VAL M COL area_code VAL 321 COL phone VAL 812-7982 COL city VAL FORT PIERCE COL state VAL FL COL zip VAL 34979 COL marital_status VAL M COL has_child VAL Y COL salary VAL 15000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
23194,COL f_name VAL Marco COL l_name VAL ''Pelc COL gender VAL M COL area_code VAL 208 COL phone VAL 303-8394 COL city VAL ARBON-* COL state VAL ID COL zip VAL 83212 COL marital_status VAL M COL has_child VAL Y COL salary VAL 80000 COL rate VAL 7.8 COL single_exemp VAL 0 COL married_exemp VAL 6600 COL child_exemp VAL 3300 ,COL l_name VAL ''Pelc ,1,l_name
31659,COL f_name VAL Maz'en COL l_name VAL Cosoroaba COL gender VAL F COL area_code VAL 307 COL phone VAL 101-4642 COL city VAL ARAPAHOE-* COL state VAL WY COL zip VAL 82510 COL marital_status VAL S COL has_child VAL Y COL salary VAL 75000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL Maz'en ,0,f_name
6179,COL f_name VAL Regina COL l_name VAL d''Argence COL gender VAL F COL area_code VAL 479 COL phone VAL 702-8615 COL city VAL PINE BLUFF COL state VAL AR COL zip VAL 71601 COL marital_status VAL S COL has_child VAL Y COL salary VAL 75000 COL rate VAL 7.0 COL single_exemp VAL 20 COL married_exemp VAL 0 COL child_exemp VAL 20 ,COL single_exemp VAL 20 ,0,single_exemp
19598,COL f_name VAL Chaomei COL l_name VAL Bryce COL gender VAL F COL area_code VAL 334 COL phone VAL 518-3841 COL city VAL WOODLAND COL state VAL AL-* COL zip VAL 36280 COL marital_status VAL M COL has_child VAL N COL salary VAL 25000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL state VAL AL-* ,1,state
21759,COL f_name VAL Hichum COL l_name VAL Kajimoto COL gender VAL M COL area_code VAL 251 COL phone VAL 723-6798 COL city VAL COTTONDALE COL state VAL AL COL zip VAL 35453 COL marital_status VAL M COL has_child VAL Y COL salary VAL 25000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL city VAL COTTONDALE ,0,city
21392,COL f_name VAL Souji COL l_name VAL Mineiro COL gender VAL F COL area_code VAL 251 COL phone VAL 574-9862 COL city VAL TUSCALOOSA COL state VAL AL-* COL zip VAL 35406 COL marital_status VAL M COL has_child VAL Y COL salary VAL 50000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL state VAL AL-* ,1,state
34591,COL f_name VAL Tobias COL l_name VAL O''Halloran COL gender VAL M COL area_code VAL 505 COL phone VAL 692-9944 COL city VAL BARD COL state VAL NM COL zip VAL 88411 COL marital_status VAL M COL has_child VAL N COL salary VAL 30000 COL rate VAL 5.3 COL single_exemp VAL 0 COL married_exemp VAL 6600 COL child_exemp VAL 0 ,COL state VAL NM ,0,state
8090,COL f_name VAL Dongmyun COL l_name VAL O''Riordan COL gender VAL M COL area_code VAL 980 COL phone VAL 407-1858 COL city VAL SMYRNA-* COL state VAL NC COL zip VAL 28579 COL marital_status VAL M COL has_child VAL N COL salary VAL 10000 COL rate VAL 6.0 COL single_exemp VAL 0 COL married_exemp VAL 6600 COL child_exemp VAL 0 ,COL city VAL SMYRNA-* ,1,city
8275,COL f_name VAL Massimiliano COL l_name VAL D''Aloisi COL gender VAL F COL area_code VAL 918 COL phone VAL 951-4225 COL city VAL LEONARD COL state VAL OK COL zip VAL 74043 COL marital_status VAL S COL has_child VAL Y COL salary VAL 85000 COL rate VAL 6.25 COL single_exemp VAL 1000 COL married_exemp VAL 0 COL child_exemp VAL 1000 ,COL single_exemp VAL 1000 ,0,single_exemp
24946,COL f_name VAL Leucio COL l_name VAL Krauser COL gender VAL M COL area_code VAL 334 COL phone VAL 607-8168 COL city VAL LAPINE COL state VAL AL-* COL zip VAL 1907 COL marital_status VAL M COL has_child VAL N COL salary VAL 55000 COL rate VAL 5.0 COL single_exemp VAL 0 COL married_exemp VAL 3000 COL child_exemp VAL 0 ,COL state VAL AL-* ,1,state
33176,COL f_name VAL Taewoong COL l_name VAL O''Dunlaing COL gender VAL F COL area_code VAL 570 COL phone VAL 372-7323 COL city VAL CATAWISSA COL state VAL PA COL zip VAL 17820 COL marital_status VAL S COL has_child VAL N COL salary VAL 95000 COL rate VAL 3.07 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
8611,COL f_name VAL Demetrios COL l_name VAL L''Excellent COL gender VAL F COL area_code VAL 505 COL phone VAL 903-8568 COL city VAL ALBUQUERQUE COL state VAL NM COL zip VAL 87106 COL marital_status VAL M COL has_child VAL N COL salary VAL 10000 COL rate VAL 3.2428572 COL single_exemp VAL 0 COL married_exemp VAL 6600 COL child_exemp VAL 0 ,COL city VAL ALBUQUERQUE ,0,city
7058,COL f_name VAL Yijie COL l_name VAL Ugol''nikov COL gender VAL F COL area_code VAL 509 COL phone VAL 157-8679 COL city VAL COUPEVILLE COL state VAL WA COL zip VAL 98239 COL marital_status VAL S COL has_child VAL Y COL salary VAL 50000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
13402,COL f_name VAL Toshimitsu COL l_name VAL Sie''ms COL gender VAL M COL area_code VAL 256 COL phone VAL 495-8407 COL city VAL EMELLE COL state VAL AL COL zip VAL 35459 COL marital_status VAL M COL has_child VAL N COL salary VAL 95000 COL rate VAL 5.0 COL single_exemp VAL 0 COL married_exemp VAL 3000 COL child_exemp VAL 300 ,COL l_name VAL Sie''ms ,1,l_name
39595,COL f_name VAL Pi'yu COL l_name VAL Lakhani COL gender VAL M COL area_code VAL 907 COL phone VAL 142-7152 COL city VAL KING SALMON COL state VAL AK COL zip VAL 99613 COL marital_status VAL M COL has_child VAL Y COL salary VAL 35000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL Pi'yu ,0,f_name
22353,COL f_name VAL Holgard COL l_name VAL Sokolin COL gender VAL M COL area_code VAL 256 COL phone VAL 422-6715 COL city VAL MAYLENE COL state VAL AL COL zip VAL 35114 COL marital_status VAL M COL has_child VAL Y COL salary VAL 75000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL state VAL AL ,0,state
3462,COL f_name VAL Maite COL l_name VAL d''Argence COL gender VAL F COL area_code VAL 406 COL phone VAL 952-9229 COL city VAL FLAXVILLE COL state VAL MT COL zip VAL 59222 COL marital_status VAL M COL has_child VAL Y COL salary VAL 50000 COL rate VAL 6.9 COL single_exemp VAL 0-* COL married_exemp VAL 3800 COL child_exemp VAL 1900 ,COL single_exemp VAL 0-* ,1,single_exemp
36188,COL f_name VAL Nageshwar COL l_name VAL O''Reagan COL gender VAL M COL area_code VAL 479 COL phone VAL 226-5235 COL city VAL BEEBE COL state VAL AR-* COL zip VAL 72012 COL marital_status VAL S COL has_child VAL N COL salary VAL 55000 COL rate VAL 7.0 COL single_exemp VAL 20 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL AR-* ,1,state
3583,COL f_name VAL Adnan COL l_name VAL Zhil''tzova COL gender VAL F COL area_code VAL 302 COL phone VAL 929-1151 COL city VAL WILMINGTON COL state VAL DE COL zip VAL 19809 COL marital_status VAL S COL has_child VAL Y COL salary VAL 30000 COL rate VAL 3.9045453 COL single_exemp VAL 110 COL married_exemp VAL 0 COL child_exemp VAL 110 ,COL single_exemp VAL 110 ,0,single_exemp
25648,COL f_name VAL ''Homer COL l_name VAL Goffman COL gender VAL M COL area_code VAL 504 COL phone VAL 803-2910 COL city VAL PLAIN DEALING COL state VAL LA COL zip VAL 1907 COL marital_status VAL S COL has_child VAL N COL salary VAL 55000 COL rate VAL 6.0 COL single_exemp VAL 4500 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL ''Homer ,1,f_name
40269,COL f_name VAL Lorette COL l_name VAL Dionysian COL gender VAL M COL area_code VAL 907 COL phone VAL 110-5396 COL city VAL ANCHORAGE COL state VAL AK-* COL zip VAL 99517 COL marital_status VAL S COL has_child VAL N COL salary VAL 10000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL ANCHORAGE ,0,city
5227,COL f_name VAL Chengji'ang COL l_name VAL O''Dunlaing COL gender VAL F COL area_code VAL 785 COL phone VAL 407-5050 COL city VAL AUBURN COL state VAL KS COL zip VAL 66402 COL marital_status VAL M COL has_child VAL N COL salary VAL 95000 COL rate VAL 6.45 COL single_exemp VAL 0 COL married_exemp VAL 4500 COL child_exemp VAL 0 ,COL f_name VAL Chengji'ang ,0,f_name
34854,COL f_name VAL Xinghao COL l_name VAL O''Cinneide COL gender VAL M COL area_code VAL 201 COL phone VAL 860-5222 COL city VAL FRANKLINVILLE COL state VAL NJ COL zip VAL 8322 COL marital_status VAL S COL has_child VAL N COL salary VAL 90000 COL rate VAL 2.5039582 COL single_exemp VAL 1000 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
10456,COL f_name VAL Pino COL l_name VAL Cornelio COL gender VAL F COL area_code VAL 208 COL phone VAL 310-8178 COL city VAL FERDINAND COL state VAL ID COL zip VAL 1907 COL marital_status VAL M COL has_child VAL Y COL salary VAL 90000 COL rate VAL 7.8 COL single_exemp VAL 0 COL married_exemp VAL 6600 COL child_exemp VAL 3300-* ,COL child_exemp VAL 3300-* ,1,child_exemp
35899,COL f_name VAL Xiangfeng COL l_name VAL D''Hondt COL gender VAL F COL area_code VAL 970 COL phone VAL 775-4316 COL city VAL CROWLEY COL state VAL CO COL zip VAL 81033 COL marital_status VAL S COL has_child VAL Y COL salary VAL 50000 COL rate VAL 4.63 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL CO ,0,state
2358,COL f_name VAL Sei''ichi COL l_name VAL Azzam COL gender VAL F COL area_code VAL 785 COL phone VAL 529-9955 COL city VAL LANSING-* COL state VAL KS COL zip VAL 66043 COL marital_status VAL S COL has_child VAL N COL salary VAL 55000 COL rate VAL 6.45 COL single_exemp VAL 2250 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL LANSING-* ,1,city
1425,COL f_name VAL Shin''ichi COL l_name VAL Korelc COL gender VAL M COL area_code VAL 918 COL phone VAL 149-3865 COL city VAL OKLAHOMA CITY COL state VAL OK COL zip VAL 73136 COL marital_status VAL S COL has_child VAL Y COL salary VAL 20000 COL rate VAL 6.25 COL single_exemp VAL 1000 COL married_exemp VAL 0 COL child_exemp VAL 1000 ,COL single_exemp VAL 1000 ,0,single_exemp
38720,COL f_name VAL Nimar COL l_name VAL Macias COL gender VAL F COL area_code VAL 307 COL phone VAL 248-1871 COL city VAL ARAPAHOE-* COL state VAL WY COL zip VAL 82510 COL marital_status VAL M COL has_child VAL Y COL salary VAL 25000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 0-* ,1,single_exemp
29335,COL f_name VAL Didir COL l_name VAL Parberr'y COL gender VAL F COL area_code VAL 907 COL phone VAL 474-4812 COL city VAL DEERING COL state VAL AK COL zip VAL 99736 COL marital_status VAL M COL has_child VAL N COL salary VAL 10000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL l_name VAL Parberr'y ,0,l_name
34300,COL f_name VAL Reind COL l_name VAL Sawamiphakdi COL gender VAL F COL area_code VAL 907 COL phone VAL 171-1005 COL city VAL ANCHORAGE-* COL state VAL AK-* COL zip VAL 99530 COL marital_status VAL S COL has_child VAL N COL salary VAL 40000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL ANCHORAGE-* ,1,city
7688,COL f_name VAL Clovis COL l_name VAL d''Acierno COL gender VAL M COL area_code VAL 701 COL phone VAL 634-2820 COL city VAL WAHPETON COL state VAL ND COL zip VAL 58076 COL marital_status VAL S COL has_child VAL Y COL salary VAL 70000 COL rate VAL 2.5671675 COL single_exemp VAL 3300 COL married_exemp VAL 0 COL child_exemp VAL 3300-* ,COL child_exemp VAL 3300-* ,1,child_exemp
3321,COL f_name VAL Nripendra COL l_name VAL D''Silva COL gender VAL F COL area_code VAL 505 COL phone VAL 381-8238 COL city VAL JARALES COL state VAL NM COL zip VAL 87023 COL marital_status VAL M COL has_child VAL Y COL salary VAL 45000 COL rate VAL 5.3 COL single_exemp VAL 0 COL married_exemp VAL 6600 COL child_exemp VAL 3300 ,COL state VAL NM ,0,state
22242,COL f_name VAL Shilpa COL l_name VAL Carstensen COL gender VAL F COL area_code VAL 251 COL phone VAL 203-7752 COL city VAL COLLINSVILLE COL state VAL AL COL zip VAL 35961 COL marital_status VAL M COL has_child VAL Y COL salary VAL 40000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300-* ,COL child_exemp VAL 300-* ,1,child_exemp
39768,COL f_name VAL Daisuke COL l_name VAL O''Riordan COL gender VAL M COL area_code VAL 609 COL phone VAL 826-9264 COL city VAL EAST BRUNSWICK COL state VAL NJ-* COL zip VAL 8816 COL marital_status VAL S COL has_child VAL Y COL salary VAL 55000 COL rate VAL 1.9519792 COL single_exemp VAL 1000 COL married_exemp VAL 0 COL child_exemp VAL 1500 ,COL state VAL NJ-* ,1,state
12073,COL f_name VAL Tomomasa COL l_name VAL Newton COL gender VAL F COL area_code VAL 801 COL phone VAL 385-6594 COL city VAL SANDY COL state VAL UT COL zip VAL 1907 COL marital_status VAL S COL has_child VAL Y COL salary VAL 95000 COL rate VAL 7.0 COL single_exemp VAL 2475 COL married_exemp VAL 0 COL child_exemp VAL 2475 ,COL single_exemp VAL 2475 ,0,single_exemp
37499,COL f_name VAL Vasilios COL l_name VAL Andrade COL gender VAL F COL area_code VAL 907 COL phone VAL 384-1880 COL city VAL BREVIG MISSION COL state VAL AK COL zip VAL 99785 COL marital_status VAL M COL has_child VAL N COL salary VAL 65000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL BREVIG MISSION ,0,city
19657,COL f_name VAL Suraj COL l_name VAL Beilner COL gender VAL F COL area_code VAL 205 COL phone VAL 727-2792 COL city VAL ANNISTON COL state VAL AL COL zip VAL 36207 COL marital_status VAL M COL has_child VAL N COL salary VAL 15000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL AL ,0,state
7565,COL f_name VAL Elie COL l_name VAL Ugol''nikov COL gender VAL F COL area_code VAL 662 COL phone VAL 770-7477 COL city VAL PICAYUNE COL state VAL MS COL zip VAL 39466 COL marital_status VAL M COL has_child VAL N COL salary VAL 60000 COL rate VAL 5.0 COL single_exemp VAL 0 COL married_exemp VAL 12000 COL child_exemp VAL 0 ,COL state VAL MS ,0,state
19828,COL f_name VAL S''chy COL l_name VAL Getto COL gender VAL F COL area_code VAL 256 COL phone VAL 342-5478 COL city VAL BESSEMER COL state VAL AL COL zip VAL 35023 COL marital_status VAL M COL has_child VAL N COL salary VAL 15000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL f_name VAL S''chy ,1,f_name
12950,COL f_name VAL Hirokazu COL l_name VAL Ri''el COL gender VAL M COL area_code VAL 256 COL phone VAL 972-7082 COL city VAL BELK COL state VAL AL COL zip VAL 35545 COL marital_status VAL S COL has_child VAL N COL salary VAL 65000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL l_name VAL Ri''el ,1,l_name
12654,COL f_name VAL Philippe COL l_name VAL Coradeschi COL gender VAL F COL area_code VAL 205 COL phone VAL 311-2033 COL city VAL MOBILE-* COL state VAL AL COL zip VAL 36644 COL marital_status VAL S COL has_child VAL N COL salary VAL 15000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL city VAL MOBILE-* ,1,city
22354,COL f_name VAL Holgard COL l_name VAL Sokolin COL gender VAL M COL area_code VAL 256 COL phone VAL 422-6715 COL city VAL MAYLENE COL state VAL AL COL zip VAL 35114 COL marital_status VAL M COL has_child VAL Y COL salary VAL 75000 COL rate VAL 5.0 COL single_exemp VAL 1500-* COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL single_exemp VAL 1500-* ,1,single_exemp
13217,COL f_name VAL Gardiner COL l_name VAL Gaughan COL gender VAL F COL area_code VAL 256 COL phone VAL 118-3791 COL city VAL FORT MITCHELL COL state VAL AL COL zip VAL 36856 COL marital_status VAL M COL has_child VAL N COL salary VAL 85000 COL rate VAL 5.0 COL single_exemp VAL 0 COL married_exemp VAL 3000 COL child_exemp VAL 300 ,COL single_exemp VAL 0 ,0,single_exemp
21715,COL f_name VAL Naohito COL l_name VAL D''Hooge COL gender VAL M COL area_code VAL 605 COL phone VAL 855-1607 COL city VAL TORONTO COL state VAL SD COL zip VAL 57268 COL marital_status VAL M COL has_child VAL N COL salary VAL 10000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL TORONTO ,0,city
10175,COL f_name VAL Juliana COL l_name VAL Ayari COL gender VAL F COL area_code VAL 205 COL phone VAL 244-2771 COL city VAL GRAYSVILLE COL state VAL AL COL zip VAL 35073 COL marital_status VAL S COL has_child VAL N COL salary VAL 35000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL single_exemp VAL 1500 ,0,single_exemp
6220,COL f_name VAL Raimonds COL l_name VAL O''Haver COL gender VAL M COL area_code VAL 904 COL phone VAL 849-4605 COL city VAL LONGBOAT KEY COL state VAL FL COL zip VAL 34228 COL marital_status VAL M COL has_child VAL Y COL salary VAL 95000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
